Wall time,Step,Value
1784842163.2513614,65927,11.0
1784842163.2573602,65960,11.0
1784842163.2663617,66015,11.0
1784842163.2713706,66037,11.0
1784842163.2763658,66072,11.0
1784842163.2883987,66144,13.0
1784842163.290399,66155,11.0
1784842163.293399,66177,11.0
1784842163.2994175,66212,11.0
1784842163.3054175,66248,11.0
1784842163.3074176,66259,11.0
1784842163.3094172,66272,13.0
1784842163.3254216,66376,11.0
1784842163.3274212,66387,11.0
1784842163.3289268,66398,11.0
1784842163.3309286,66409,11.0
1784842163.3344333,66433,13.0
1784842163.338438,66455,11.0
1784842163.3434553,66493,11.0
1784842163.3534603,66554,13.0
1784842163.3574598,66576,11.0
1784842163.35846,66587,11.0
1784842163.3604598,66600,13.0
1784842163.3624597,66611,11.0
1784842163.3784637,66701,11.0
1784842163.3959732,66811,11.0
1784842163.4049733,66866,11.0
1784842163.4204853,66956,11.0
1784842163.4214857,66967,11.0
1784842163.4274855,67004,11.0
1784842163.4349947,67053,13.0
1784842163.4409935,67088,13.0
1784842163.4485135,67134,11.0
1784842163.4535136,67167,11.0
1784842163.4590244,67202,11.0
1784842163.461025,67213,11.0
1784842163.4630246,67224,11.0
1784842163.4670248,67248,11.0
1784842163.4820285,67345,14.0
1784842163.4860568,67367,11.0
1784842163.489056,67389,11.0
1784842163.493056,67411,11.0
1784842163.5025642,67470,11.0
1784842163.5116417,67525,11.0
1784842163.5275788,67619,13.0
1784842163.5295818,67632,13.0
1784842163.5305827,67643,11.0
1784842163.5400932,67695,13.0
1784842163.5456014,67728,11.0
1784842163.5511105,67763,13.0
1784842163.5661185,67853,11.0
1784842163.5691183,67875,11.0
1784842163.576626,67919,11.0
1784842163.5786264,67930,11.0
1784842163.5806282,67941,11.0
1784842163.5826266,67952,11.0
1784842163.5861344,67974,11.0
1784842163.5901349,67996,11.0
1784842163.595135,68031,11.0
1784842163.6016433,68064,11.0
1784842163.6036434,68075,11.0
1784842163.6066434,68097,11.0
1784842163.6106431,68123,11.0
1784842163.6236475,68202,11.0
1784842163.6316473,68246,11.0
1784842163.6351612,68268,11.0
1784842163.6381595,68290,11.0
1784842163.6411598,68312,11.0
1784842163.6436656,68325,13.0
1784842163.64767,68347,11.0
1784842163.6526701,68380,11.0
1784842163.65667,68402,11.0
1784842163.661178,68435,11.0
1784842163.6661816,68459,13.0
1784842163.672182,68494,11.0
1784842163.6741822,68505,11.0
1784842163.6751823,68516,11.0
1784842163.6942194,68630,11.0
1784842163.6962194,68641,11.0
1784842163.700219,68665,11.0
1784842163.7012188,68676,11.0
1784842163.70422,68689,13.0
1784842163.7052193,68702,13.0
1784842163.7117276,68739,11.0
1784842163.713728,68750,11.0
1784842163.7167292,68772,11.0
1784842163.723732,68809,11.0
1784842163.7267315,68833,11.0
1784842163.731182,68855,11.0
1784842163.7341826,68877,11.0
1784842163.7502573,68978,13.0
1784842163.7522573,68989,11.0
1784842163.7577684,69022,11.0
1784842163.7617683,69044,11.0
1784842163.7657685,69066,11.0
1784842163.7697728,69088,11.0
1784842163.7727726,69110,11.0
1784842163.7757733,69123,13.0
1784842163.7807724,69158,13.0
1784842163.792281,69224,11.0
1784842163.794281,69235,11.0
1784842163.8007896,69281,11.0
1784842163.8067892,69318,13.0
1784842163.8127909,69355,13.0
1784842163.8167894,69377,11.0
1784842163.8187895,69388,11.0
1784842163.8267932,69436,11.0
1784842163.8342972,69484,11.0
1784842163.8403018,69521,15.0
1784842163.8413017,69532,11.0
1784842163.8438098,69543,11.0
1784842163.845812,69554,11.0
1784842163.850321,69587,11.0
1784842163.8573215,69631,11.0
1784842163.8613212,69653,11.0
1784842163.8693235,69699,11.0
1784842163.8703291,69710,11.0
1784842163.8743284,69732,11.0
